ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0003143	embryonic heart tube morphogenesis	70	0.630980508873574	1.86327077185706	8.81310753506618e-07	1.5766008981416e-05	1.12607471254825e-05	3684	tags=43%, list=17%, signal=36%	15205/21385/15111/16814/16147/18091/14179/15110/14463/20671/20423/21386/22418/17292/13388/107586/18119/17684/22773/433809/14609/65256/23796/18128/20807/12627/22416/14106/21676/17127	FALSE
GO:0030282	bone mineralization	134	0.565200092233589	1.72169191440062	8.81310753506618e-07	1.5766008981416e-05	1.12607471254825e-05	4953	tags=48%, list=23%, signal=37%	107587/23967/12159/21418/22160/16007/13609/106522/11555/20682/13115/22410/22417/12622/12156/22411/14371/214593/211401/14184/12845/16846/19228/13386/20181/106042/212943/77583/14284/73121/14609/12097/19227/12096/23892/68431/21847/64654/12006/18022/80752/18032/19229/57295/107515/17180/243853/19242/17127/20541/22337/94249/11647/17260/76566/11732/16948/12843/16998/12978/58994/102657/232685/11687	FALSE
GO:0035265	organ growth	214	0.507430487399686	1.57504465738393	8.81310753506618e-07	1.5766008981416e-05	1.12607471254825e-05	4945	tags=41%, list=23%, signal=32%	15284/21385/17300/373864/67603/18121/11878/13614/18091/21380/14234/14179/17069/13609/11554/20682/14463/24064/19773/20423/18159/12622/14465/17292/18595/16917/13388/22431/12845/16846/21825/14632/12125/22402/12444/19735/17684/20855/20181/16002/19736/14284/56808/23966/56711/19401/14609/76943/80857/22062/17702/17125/16542/18596/15214/241593/19094/18128/11651/14042/11739/11549/17180/21827/23876/21388/19130/16526/12043/12839/14180/11606/228788/17260/108655/18712/21812/319757/12391/232334/218772/19411/12288/21808/15567/16196/58994/14164	FALSE
GO:0001707	mesoderm formation	68	0.656210695771824	1.93401424602152	9.32647675546793e-07	1.66268568364721e-05	1.18756008922619e-05	2937	tags=47%, list=14%, signal=41%	21909/15396/17300/12159/18121/20472/15227/14234/15110/21349/241324/22418/17292/22411/15364/20613/14008/18119/13380/16323/20997/12667/18124/56184/20289/17125/22415/13813/20807/18504/20319/13836	FALSE
GO:0034329	cell junction assembly	456	0.44820203178163	1.42351128362863	9.49760001196767e-07	1.68737429765886e-05	1.20519373637123e-05	7137	tags=52%, list=33%, signal=35%	20471/71908/16373/14362/75409/14367/18429/16402/21983/17926/12741/76965/353310/74342/16523/107831/20583/15898/12739/22417/11853/16475/22418/386750/268709/226359/13642/105827/22411/330790/227580/14619/67784/15569/13845/320747/11421/20613/211187/18211/107581/17131/56863/16979/13380/12740/192198/53624/22388/211134/54409/171171/225872/21961/13641/12404/18417/319476/74318/11465/12738/77090/12064/20474/237979/56233/14609/18772/12527/71436/14086/73728/18858/228942/11845/20450/54419/23892/69524/22339/18430/17387/12555/239096/66220/246316/12561/18164/19329/12405/16542/230775/24088/75677/245450/229715/14787/23796/241638/99633/20807/224912/13643/353155/11482/19280/13836/18591/20194/21838/18708/192897/19229/74762/21826/73340/21926/219228/20351/140570/11444/208188/22421/16981/107065/73608/21388/243853/22416/14623/17127/53321/18208/12043/252973/58235/13844/14610/20617/260305/238276/11877/19303/56013/396184/11606/12554/225875/110279/20971/433485/12389/270190/17260/77569/71228/245537/100039801/64085/11423/20104/11461/210274/18755/67703/20401/20411/223254/227937/56460/18810/100042150/228357/16398/13829/58234/239250/58187/17886/93742/104010/20354/12737/14432/26921/63873/217692/108911/14810/105352/19272/13841/13837/58991/16971/12821/18163/13869/242653/216028/13640/56376/56173/18213/109711/269116/243725/16774/11820/76108/18190/14613/12558/235611/12552/226422/378937/16176/70737/226519/83814/19277/20779/107746/16480/19876/245446/19271/13048/18606/399558/210933/232370/12568/382864	FALSE
GO:0060441	epithelial tube branching involved in lung morphogenesis	38	0.720681411181751	2.05066238977161	1.00109702648729e-06	1.76043252616983e-05	1.25737499782221e-05	1387	tags=42%, list=6%, signal=39%	21385/15402/15375/15376/12159/20674/15227/20682/24064/20423/24063/18595/77411/15364/21923/15242	FALSE
GO:0001655	urogenital system development	67	0.66773025600497	1.96642760750778	1.00109702648729e-06	1.76043252616983e-05	1.25737499782221e-05	2135	tags=37%, list=10%, signal=34%	107587/23967/15398/15375/12159/15433/14461/18121/15904/20682/19773/20423/18095/22418/15408/13845/11705/20181/16869/64290/21923/14633/56711/76943/14228	FALSE
GO:0007422	peripheral nervous system development	83	0.62476570242477	1.8606673403017	1.00109702648729e-06	1.76043252616983e-05	1.25737499782221e-05	3718	tags=46%, list=17%, signal=38%	15438/15111/18996/15430/13654/13655/18992/13363/17926/11876/16392/20681/14573/18072/17988/17172/78405/18991/73940/14733/17684/243743/225631/18049/17937/12064/18858/18413/18205/230775/20665/11651/192897/380684/234094/56198/20655/53321	TRUE
GO:0021516	dorsal spinal cord development	20	0.803494496450604	2.14770944619129	1.0182093830105e-06	1.78445508819129e-05	1.27453292260512e-05	2804	tags=80%, list=13%, signal=70%	238057/14842/14843/22408/16873/16871/21349/15416/16911/14573/17172/16869/18505/22255/107751/18509	FALSE
GO:0061005	cell differentiation involved in kidney development	51	0.685716078630693	1.98679588423764	1.06954649190082e-06	1.86809302808353e-05	1.33427065917073e-05	4361	tags=65%, list=20%, signal=52%	15205/23967/21412/14462/18993/20472/14234/12484/20423/22417/14573/58198/16878/211401/22431/12705/16449/16869/66277/17395/70350/23892/18128/14042/109674/18504/18591/107515/19206/22412/17260/18129/319757	FALSE
GO:0048715	negative regulation of oligodendrocyte differentiation	18	0.819052258363166	2.16501986534475	1.10377126088063e-06	1.92137960227369e-05	1.37233017301763e-05	765	tags=50%, list=4%, signal=48%	15205/13392/13390/12159/18096/15902/15904/14912/15208	FALSE
GO:0007218	neuropeptide signaling pathway	89	0.590884180846443	1.767924529945	1.13799605113378e-06	1.97430858535625e-05	1.41013428024631e-05	3568	tags=49%, list=17%, signal=41%	11516/57260/27220/22226/20607/16995/239336/14428/21333/13599/14427/217212/207911/114640/14429/20605/18389/18610/14608/114229/109648/20608/217369/22174/18217/12310/19064/20606/19065/14652/227717/230777/21334/50501/15171/18619/18216/18155/208990/14419/80910/226304/225642/242093	FALSE
GO:0060560	developmental growth involved in morphogenesis	285	0.489006265280291	1.53496171583129	1.18933327238411e-06	2.05647258134644e-05	1.46881926404628e-05	5465	tags=41%, list=25%, signal=31%	20471/16870/21385/12159/15433/320563/18997/18096/18998/12767/13615/13614/18187/13609/13796/20682/54612/24064/20423/12904/24063/20353/56320/22418/20357/12977/17292/12032/58198/20315/22411/723950/17751/214230/68404/104382/21420/18844/22422/16869/243743/21923/106042/93960/18049/24136/93674/12064/20474/20350/244058/20347/71436/20562/20361/56177/19227/218877/20450/22339/12891/21960/65079/12561/27279/11858/23945/22415/11839/14025/18128/20807/14042/20356/20319/19280/98711/18032/20358/20983/20351/22416/15235/16401/18208/20360/396184/20564/244667/17755/21410/13508/381350/21803/245537/11816/319757/70433/19411/12978/93840/320027/20980/20869/14164/13175/20377/21844/217340/382018/214968/18080/240058/12808/23999/20359/20354/22601	FALSE
GO:0030878	thyroid gland development	34	0.773858641899925	2.18299509471743	1.20644568821908e-06	2.07220073358559e-05	1.48005297229324e-05	832	tags=41%, list=4%, signal=40%	20471/15402/110805/15434/15400/21869/13614/18091/21380/14179/20473/20423/15410/214593	FALSE
GO:0045995	regulation of embryonic development	87	0.609608331077122	1.82030300698159	1.20644568821908e-06	2.07220073358559e-05	1.48005297229324e-05	3566	tags=33%, list=17%, signal=28%	107587/15205/23967/21815/15376/18424/22408/22113/20671/241324/22417/13388/18119/16449/16869/23966/76365/114606/228839/74111/20289/16776/102693/18128/20319/18795/72114/56505/22416	FALSE
GO:0010464	regulation of mesenchymal cell proliferation	42	0.71879891171968	2.06901187773557	1.24067053193001e-06	2.11691968649444e-05	1.51199313045353e-05	2451	tags=48%, list=11%, signal=42%	18109/20429/20471/17869/12159/16147/15227/21380/20682/14451/20423/16392/22418/22411/76365/384783/12667/18590/16542/16367	FALSE
GO:0048709	oligodendrocyte differentiation	118	0.576913154487252	1.75060644196273	1.24067053193001e-06	2.11691968649444e-05	1.51199313045353e-05	2694	tags=32%, list=12%, signal=28%	15205/13392/13390/12159/50913/18088/18424/18096/12767/14843/21869/15902/15904/20682/77630/50914/20423/14912/20681/20664/15208/252864/14184/17172/18508/22388/382867/17242/232232/235402/23966/22062/11305/24088/70747/72948/18128/20665	FALSE
GO:0010631	epithelial cell migration	323	0.466933015764061	1.47248458460647	1.25778295947837e-06	2.13905851990237e-05	1.52780561698412e-05	5647	tags=44%, list=26%, signal=33%	12159/14462/14461/12767/13615/13655/57260/21907/14234/16600/11819/13197/20682/15507/107831/16336/20423/20583/76905/16476/54485/22418/71093/13078/20315/20620/13642/21333/11852/66214/67784/21825/80837/20613/19245/20855/16002/11826/18709/14172/24136/12927/15200/74144/384783/56233/17395/230738/14824/11845/23892/22339/223650/21754/14775/80903/11806/16542/16367/13482/238328/69601/56753/14175/18128/18645/20807/11651/12215/15370/20356/320736/11482/105844/13836/11602/12822/18591/332397/19229/14645/19274/78560/21926/15184/13636/20351/11601/11541/22421/73608/67916/19130/15586/381290/18127/19303/11606/23871/12554/12512/269608/68992/64074/328949/19270/17260/12165/108655/21803/11816/319939/212307/21812/11881/18754/53868/54357/20401/232227/15117/384009/30955/16415/21808/18803/14164/14343/14314/15368/16398/17886/18024/70097/16681/21814/18133/26921/11684/68750/14257/12721/73230	FALSE
GO:0048644	muscle organ morphogenesis	92	0.605306603410587	1.8118790255792	1.27489539061826e-06	2.16105218672012e-05	1.54351441942669e-05	4815	tags=53%, list=22%, signal=42%	20429/18741/17300/18996/14362/18121/14836/18091/21380/14234/15110/17069/13609/14463/16392/15213/54485/22418/12156/57265/16878/22761/17131/21393/21407/20181/228785/13857/17878/21956/11464/15214/18128/18509/17897/21952/14106/19130/109620/17868/21954/228788/21803/21812/22003/107765/93840/17877/21808	FALSE
GO:0048048	embryonic eye morphogenesis	36	0.744579882671183	2.10952761533059	1.29200782520696e-06	2.18290210990849e-05	1.55912055411971e-05	1140	tags=42%, list=5%, signal=40%	21385/21418/26927/22160/14367/16147/20473/20666/14238/17150/20897/24113/12954/18508/17684	FALSE
GO:0048853	forebrain morphogenesis	18	0.816124741255689	2.15728149135321	1.32623270419688e-06	2.23342771358236e-05	1.59520806662871e-05	1387	tags=50%, list=6%, signal=47%	18423/238057/20674/18424/14843/14179/22418/214593/15242	FALSE
GO:0090183	regulation of kidney development	36	0.742923105338843	2.10483366963536	1.44601987150105e-06	2.42724764144819e-05	1.73364241600331e-05	2091	tags=53%, list=10%, signal=48%	23967/20471/17869/15229/12159/14462/18121/20472/15415/20682/22417/20681/14573/58198/22431/16869/20474/23892/22339	FALSE
GO:0001755	neural crest cell migration	61	0.667770735679534	1.95503744801661	1.480244799099e-06	2.46072849239287e-05	1.75755584878636e-05	3321	tags=51%, list=15%, signal=43%	18741/18935/15111/12159/22160/13614/21380/18187/14472/20423/16392/20353/20681/20357/14573/14170/107586/18508/18505/13641/24136/20350/20347/20361/218877/16776/20665/18188/20356/20358/20351	FALSE
GO:1902692	regulation of neuroblast proliferation	65	0.658527150942203	1.93726727684705	1.480244799099e-06	2.46072849239287e-05	1.75755584878636e-05	4361	tags=55%, list=20%, signal=44%	18420/20674/14461/22326/21907/242620/16873/20473/15904/12484/15228/66993/20423/12032/58198/330790/14184/18508/73940/12064/12227/12677/20312/22339/216858/18128/20665/664805/19242/19130/19716/244667/21803/18129/329731/319757	FALSE
GO:0021987	cerebral cortex development	118	0.575813137082358	1.74726850879151	1.480244799099e-06	2.46072849239287e-05	1.75755584878636e-05	1795	tags=25%, list=8%, signal=23%	11921/21375/16870/20674/13797/18993/21869/11878/21907/242620/73710/18992/13796/15228/16874/59058/18507/17172/14766/18508/668303/21420/13865/22151/668158/12569/17242/16975/12570	FALSE
GO:0060828	regulation of canonical Wnt signaling pathway	248	0.489447736827987	1.52994568148623	1.54869468016157e-06	2.56626650526773e-05	1.83293553913859e-05	5241	tags=43%, list=24%, signal=33%	13395/20674/14362/18121/18091/21983/66042/100503386/20682/353310/54612/20671/20423/16392/22410/20583/14369/22418/17292/67122/20680/330096/22411/14371/74499/13653/20677/14184/14632/68010/13380/15242/106042/93960/17242/24136/77583/26401/269424/72293/76365/211383/64297/114606/50781/20439/68339/23892/21887/14296/20379/72125/68588/12842/69601/241593/18128/20665/12006/20356/20319/11865/107515/78560/232941/72114/21885/100201/56505/21886/22416/110648/59036/17127/140577/260305/75607/23805/14180/328949/20668/12389/27373/21803/11816/229473/56484/14368/70433/227210/319998/64929/14160/432940/27412/320343/20869/228357/19273/20377/26941/20378/77938/72043/14797/56458/66241	FALSE
GO:0045668	negative regulation of osteoblast differentiation	57	0.676331067891109	1.97353934864023	1.80571918262668e-06	2.98260964031308e-05	2.13030532794834e-05	3776	tags=60%, list=17%, signal=49%	15903/15111/20674/22160/15399/18121/15902/15901/20682/12705/13386/68010/18018/71952/68527/56233/12667/72007/23892/16011/11839/64654/18128/12006/17130/21930/21926/15184/227358/100201/50766/19206/17127/208727	FALSE
GO:0003170	heart valve development	65	0.65615707096972	1.93029493202021	1.90890010090699e-06	3.13302016561559e-05	2.23773485513173e-05	4321	tags=57%, list=20%, signal=46%	20429/18741/12159/14462/22160/16007/20682/14463/15213/54485/12156/20897/20677/22761/16449/18018/12142/207728/21937/116701/20289/14464/23796/15214/18128/12006/17130/100952/13636/21388/56198/23794/18127/20564/17260/21803/18129	FALSE
GO:0043062	extracellular structure organization	319	0.471818067868967	1.48655088873834	1.90890010090699e-06	3.13302016561559e-05	2.23773485513173e-05	4909	tags=41%, list=23%, signal=32%	17300/21418/373864/21907/16147/16007/104009/15227/14234/12819/14219/11504/20682/195209/14238/12156/13078/18595/16917/21810/66214/22431/12845/12824/237360/73940/107581/107250/18034/21407/13010/320078/12390/54409/106042/19288/214766/269120/15118/76293/108153/170721/30060/233332/56429/13035/108075/654812/21937/77794/17395/17388/12406/12831/14086/17385/18858/23892/16854/17387/21960/17228/78892/20289/12827/13710/17183/13482/16949/12842/234356/102693/18128/15530/12006/118453/12817/14042/68169/20356/67573/100504207/20319/12822/234695/20732/12841/12826/11568/246228/16780/69542/12840/100952/30806/21926/17180/23876/66180/243853/22416/17127/23794/26427/12839/26561/268396/16193/11606/23871/67547/64074/14580/12389/14186/16777/21803/64075/21812/16948/240913/12843/74199/15117/329941/17877/16950/21808/56401/17390/58994/229534	FALSE
GO:0003197	endocardial cushion development	52	0.680945399809526	1.97826227939204	1.94329377514332e-06	3.16934663012333e-05	2.26368074487888e-05	3897	tags=58%, list=18%, signal=47%	17701/21385/12159/22160/18121/15227/14179/20682/14463/16392/21386/20583/15213/12156/21825/20613/16449/18018/17684/17702/14464/23796/67888/18128/11482/21388/666794/56198/23794/18127	FALSE
GO:0033002	muscle cell proliferation	271	0.484326811620976	1.51833402478266	1.94329377514332e-06	3.16934663012333e-05	2.26368074487888e-05	6445	tags=49%, list=30%, signal=35%	20471/17869/21385/17300/12159/18121/15902/13614/18091/21380/14234/16600/13609/11504/14463/20475/20423/13491/16153/16476/14465/21859/12156/211770/15208/78688/13653/15551/21825/14632/22402/12444/17684/20181/30878/12390/16160/16009/233571/11727/15200/23966/17863/17395/14609/16159/18124/80857/13166/20312/22339/22062/11677/21817/76854/353326/16011/29811/17125/12575/17928/18596/234593/15214/19094/18128/11651/106014/18591/17874/18708/21926/12576/21929/18160/21388/16526/208727/16163/18127/16193/14180/11606/12554/239273/100689/12389/270190/17260/108655/21803/18712/11816/21812/22003/19222/232334/18168/14678/74777/21808/17390/58994/14164/15368/16398/17261/21898/70417/21809/13057/21814/22601/59027/18133/11684/18158/50701/16194/19662/13869/19664/14682/21752/16001/12534/238871/100017/14870/68861/11600/110355/19017/18816	FALSE
GO:0003156	regulation of animal organ formation	33	0.758209174600347	2.14136533056601	2.012081170476e-06	3.26095913835766e-05	2.32911425376334e-05	1167	tags=48%, list=5%, signal=46%	20471/15396/15431/12159/109663/14179/20423/24063/22418/17292/14573/12156/22411/22431/17684/13380	FALSE
GO:0009880	embryonic pattern specification	83	0.616622605817037	1.83641569868929	2.012081170476e-06	3.26095913835766e-05	2.32911425376334e-05	3852	tags=46%, list=18%, signal=38%	20471/15376/12159/21418/18424/14367/18121/22408/16147/20465/18187/20423/21386/22418/17292/67122/13388/18014/22431/12705/18119/22773/16869/13641/622473/20350/12667/14296/170765/16776/17130/212712/235320/22421/19206/194908/17127/17536	FALSE
GO:0008584	male gonad development	139	0.553304634530853	1.69102499459765	2.21844367905398e-06	3.58417306897159e-05	2.55996724543466e-05	1838	tags=24%, list=9%, signal=23%	16876/21412/15396/15395/15405/14462/21869/13363/20682/14463/20675/16336/26423/19701/18095/22417/20681/22418/18595/18072/22431/15364/12125/14766/11421/11705/18211/17684/12443/16323/20474/11499/19401/14609	FALSE
