gene	source	is_derived	is_external	k119ub_ctrl_signal	k119ub_log2fc	k119ub_decile
Sarm1	both	TRUE	TRUE	0.746053	0.017042	4
Satb2	both	TRUE	TRUE	2.087717	0.194498	9
Scamp5	both	TRUE	TRUE	0.440692	-0.324186	1
Scarb2	both	TRUE	TRUE	0.742671	-0.0318	4
Scarf1	both	TRUE	TRUE	0.988548	0.200354	6
Scgn	both	TRUE	TRUE	1.051113	-0.068974	6
Scimp	both	TRUE	TRUE	0.624593	-0.07343	3
Scin	both	TRUE	TRUE	1.227289	-0.159354	7
Sclt1	both	TRUE	TRUE	0.405086	0.067378	1
Scn10a	both	TRUE	TRUE	1.300939	-0.162584	7
Scn11a	both	TRUE	TRUE	0.58944	-0.014542	3
Scn1a	both	TRUE	TRUE	0.755967	-0.176468	4
Scn1b	both	TRUE	TRUE	1.116888	-0.096186	6
Scn2a	both	TRUE	TRUE	0.747018	0.067854	4
Scn2b	external	FALSE	TRUE	1.157761	-0.353114	6
Scn3a	both	TRUE	TRUE	1.056594	-0.281396	6
Scn3b	external	FALSE	TRUE	1.20932	-0.011855	7
Scn4a	both	TRUE	TRUE	1.209676	-0.003479	7
Scn4b	external	FALSE	TRUE	2.96704	-0.438869	10
Scn5a	both	TRUE	TRUE	3.754916	-0.007309	10
Scn7a	derived	TRUE	FALSE	0.55735	0.733801	2
Scn8a	both	TRUE	TRUE	0.802338	-0.217423	4
Scn9a	both	TRUE	TRUE	0.681346	0.002418	3
Scnn1a	both	TRUE	TRUE	1.869953	-0.094508	9
Scnn1b	both	TRUE	TRUE	0.994124	0.164408	6
Scnn1g	both	TRUE	TRUE	0.889049	-0.005407	5
Scrib	both	TRUE	TRUE	0.884025	-0.312825	5
Scrn1	both	TRUE	TRUE	1.381176	0.146738	7
Scrt1	both	TRUE	TRUE	2.36372	-0.099707	9
Scrt2	both	TRUE	TRUE	3.952451	0.191761	10
Sct	both	TRUE	TRUE	4.093399	-0.216998	10
Sctr	both	TRUE	TRUE	1.654791	0.370263	8
Scyl1	both	TRUE	TRUE	1.117415	-0.407577	6
Scyl2	both	TRUE	TRUE	0.756524	0.27419	4
Scyl3	both	TRUE	TRUE	0.894988	-0.015536	5
Sdc2	both	TRUE	TRUE	1.285665	0.402644	7
Sdc4	both	TRUE	TRUE	1.886302	-0.260862	9
Sdcbp	both	TRUE	TRUE	0.93885	0.374464	5
Sdccag8	both	TRUE	TRUE	1.30008	0.539806	7
Sdf4	both	TRUE	TRUE	NA	NA	NA
Sdha	both	TRUE	TRUE	0.521704	-0.150791	2
Sdk1	both	TRUE	TRUE	1.225536	0.016187	7
Sdk2	both	TRUE	TRUE	2.793619	-0.278908	10
Sec1	external	FALSE	TRUE	1.076119	0.089846	6
Sec24b	both	TRUE	TRUE	0.767535	-0.184188	4
Secisbp2	both	TRUE	TRUE	0.689549	-0.342965	3
Selenoi	external	FALSE	TRUE	0.960332	0.426172	5
Selenop	both	TRUE	TRUE	0.833645	-0.132478	5
Sema3a	both	TRUE	TRUE	0.948232	0.788304	5
Sema3b	both	TRUE	TRUE	2.801928	0.06515	10
Sema3c	both	TRUE	TRUE	0.633355	-0.251217	3
Sema3d	both	TRUE	TRUE	0.929002	0.375469	5
Sema3e	both	TRUE	TRUE	0.720773	0.35281	4
Sema3f	both	TRUE	TRUE	2.846175	-0.210518	10
Sema3g	both	TRUE	TRUE	2.676387	0.225146	10
Sema4a	both	TRUE	TRUE	2.097589	0.423759	9
Sema4b	both	TRUE	TRUE	1.492121	-0.039083	8
Sema4c	both	TRUE	TRUE	4.88056	0.162861	10
Sema4d	both	TRUE	TRUE	1.608157	-0.207737	8
Sema4f	both	TRUE	TRUE	1.381461	0.228871	7
Sema4g	both	TRUE	TRUE	0.906181	0.142356	5
Sema5a	both	TRUE	TRUE	2.248189	0.278387	9
Sema5b	both	TRUE	TRUE	4.716782	0.155367	10
Sema6a	both	TRUE	TRUE	2.122723	0.307214	9
Sema6b	both	TRUE	TRUE	1.608909	-0.146805	8
Sema6c	both	TRUE	TRUE	1.939314	-0.212971	9
Sema6d	both	TRUE	TRUE	1.632713	0.711788	8
Sema7a	both	TRUE	TRUE	2.724344	-0.494862	10
Septin11	both	TRUE	TRUE	1.241468	0.05704	7
Septin14	both	TRUE	TRUE	0.433168	-0.30065	1
Septin2	both	TRUE	TRUE	0.435146	-0.079973	1
Septin3	external	FALSE	TRUE	2.22056	0.191713	9
Septin4	both	TRUE	TRUE	1.30904	0.241813	7
Septin5	both	TRUE	TRUE	5.405294	0.252427	10
Septin7	both	TRUE	TRUE	0.322347	-0.082846	1
Serinc5	both	TRUE	TRUE	1.799324	0.030179	8
Serpinb6a	both	TRUE	TRUE	0.755684	0.300626	4
Serpinb6b	both	TRUE	TRUE	0.793419	-0.077907	4
Serpinb6c	both	TRUE	TRUE	5.662115	-0.143936	10
Serpinb6d	both	TRUE	TRUE	0.39511	-0.027696	1
Serpinb6e	both	TRUE	TRUE	0.697726	-0.299395	4
Serpine2	both	TRUE	TRUE	1.365491	-0.20986	7
Serpinf1	both	TRUE	TRUE	0.919206	-0.090288	5
Serpini1	both	TRUE	TRUE	1.30715	0.334233	7
Set	both	TRUE	TRUE	0.707073	0.29014	4
Setd1a	both	TRUE	TRUE	0.865261	-0.11159	5
Setd2	both	TRUE	TRUE	0.319752	-0.274633	1
Setd5	both	TRUE	TRUE	0.438454	-0.036258	1
Setx	both	TRUE	TRUE	0.38305	-0.287882	1
Sez6	both	TRUE	TRUE	3.494381	-0.229563	10
Sez6l	both	TRUE	TRUE	1.39646	-0.319743	7
Sez6l2	both	TRUE	TRUE	0.839993	-0.266225	5
Sf3a2	both	TRUE	TRUE	1.127076	-0.472062	6
Sfpq	both	TRUE	TRUE	0.387539	-0.389961	1
Sfrp1	both	TRUE	TRUE	1.697502	-0.128447	8
Sfrp2	both	TRUE	TRUE	2.233683	-0.335142	9
Sfrp5	derived	TRUE	FALSE	5.780962	0.213983	10
Sgip1	external	FALSE	TRUE	0.777415	-0.172702	4
Sgk1	both	TRUE	TRUE	1.517211	0.330047	8
Sgms1os1	both	TRUE	TRUE	1.887222	0.78657	9
Sh2b2	both	TRUE	TRUE	1.235993	-0.295531	7
Sh3gl1	both	TRUE	TRUE	1.533714	-0.098972	8
Sh3gl2	both	TRUE	TRUE	1.085429	0.068169	6
Sh3gl3	both	TRUE	TRUE	1.622984	-0.152002	8
Sh3glb1	both	TRUE	TRUE	1.027101	0.219534	6
Sh3glb2	both	TRUE	TRUE	1.176961	-0.206478	7
Sh3rf1	both	TRUE	TRUE	1.260237	0.06071	7
Sh3tc2	both	TRUE	TRUE	1.322141	-0.160882	7
Shank1	both	TRUE	TRUE	1.108036	-0.314239	6
Shank2	both	TRUE	TRUE	1.799079	-0.082706	8
Shank3	both	TRUE	TRUE	1.690891	-0.189985	8
Shc1	both	TRUE	TRUE	1.393159	0.766661	7
Shc3	both	TRUE	TRUE	0.78405	-0.065642	4
Shh	both	TRUE	TRUE	5.262072	0.3525	10
Shisa6	both	TRUE	TRUE	0.629149	-0.289194	3
Shisa7	both	TRUE	TRUE	1.693733	-0.114928	8
Shisa8	both	TRUE	TRUE	4.858612	0.062698	10
Shisa9	both	TRUE	TRUE	0.86062	0.158981	5
Shoc1	both	TRUE	TRUE	0.646407	0.06573	3
Shoc2	both	TRUE	TRUE	0.480973	0.199023	2
Shox2	both	TRUE	TRUE	15.140202	0.046236	10
Shroom2	both	TRUE	TRUE	0.451764	-0.319005	1
Shroom3	both	TRUE	TRUE	1.283378	0.050925	7
Shroom4	both	TRUE	TRUE	0.33847	0.183424	1
Shtn1	both	TRUE	TRUE	1.007591	0.085301	6
Siah1a	both	TRUE	TRUE	0.739535	-0.030287	4
Siah1b	both	TRUE	TRUE	0.898466	0.192918	5
Sigmar1	both	TRUE	TRUE	1.078832	0.722317	6
Sim1	both	TRUE	TRUE	3.066679	-0.285905	10
Sim2	both	TRUE	TRUE	6.678559	-0.224147	10
Sin3a	both	TRUE	TRUE	0.59474	0.095191	3
Sipa1l1	both	TRUE	TRUE	1.580666	0.092073	8
Sipa1l2	external	FALSE	TRUE	2.436537	0.009729	9
Sirt1	both	TRUE	TRUE	0.386174	0.223213	1
Sirt2	both	TRUE	TRUE	0.509828	-0.005056	2
Six1	both	TRUE	TRUE	13.468072	-0.114088	10
Six3	both	TRUE	TRUE	6.303925	0.090541	10
Six3os1	both	TRUE	TRUE	4.517744	-0.424202	10
Six4	both	TRUE	TRUE	2.850395	0.123493	10
Ski	both	TRUE	TRUE	1.59128	-0.546798	8
Skil	both	TRUE	TRUE	1.214701	0.157364	7
Skor2	both	TRUE	TRUE	2.196081	-0.234298	9
Slamf1	both	TRUE	TRUE	0.865872	-0.566401	5
Slamf8	both	TRUE	TRUE	2.484961	0.344849	9
Slamf9	both	TRUE	TRUE	1.731077	0.123598	8
Slc10a4	both	TRUE	TRUE	4.902511	0.149766	10
Slc11a1	both	TRUE	TRUE	1.360376	0.07801	7
Slc11a2	both	TRUE	TRUE	0.889879	0.068425	5
Slc12a2	both	TRUE	TRUE	1.119429	0.086062	6
Slc12a4	both	TRUE	TRUE	2.64927	-0.085971	10
Slc12a5	both	TRUE	TRUE	1.951455	-0.093189	9
Slc12a6	both	TRUE	TRUE	0.534908	0.268608	2
Slc12a7	both	TRUE	TRUE	2.760437	0.377002	10
Slc17a5	external	FALSE	TRUE	0.516125	0.126363	2
Slc17a6	both	TRUE	TRUE	2.038002	0.187635	9
Slc17a7	both	TRUE	TRUE	1.825801	-0.383834	8
Slc17a8	both	TRUE	TRUE	0.847449	-0.347944	5
Slc18a1	both	TRUE	TRUE	0.824371	-0.13287	5
Slc18a2	both	TRUE	TRUE	1.103204	-0.369782	6
Slc18a3	both	TRUE	TRUE	10.636349	-0.098653	10
Slc1a1	both	TRUE	TRUE	1.070648	0.002561	6
Slc1a2	both	TRUE	TRUE	2.064059	0.546087	9
Slc1a3	both	TRUE	TRUE	2.5969	0.095241	10
Slc1a4	both	TRUE	TRUE	1.370815	-0.063738	7
Slc1a7	external	FALSE	TRUE	4.178003	-0.005772	10
Slc23a1	both	TRUE	TRUE	1.054079	-0.568136	6
Slc23a2	both	TRUE	TRUE	0.993334	-0.119818	6
Slc24a1	both	TRUE	TRUE	1.437824	-0.087758	8
Slc24a2	both	TRUE	TRUE	2.130306	0.177072	9
Slc24a4	both	TRUE	TRUE	3.306252	0.072521	10
Slc25a12	both	TRUE	TRUE	0.793581	-0.206976	4
Slc25a27	both	TRUE	TRUE	0.810581	0.013969	4
Slc25a46	both	TRUE	TRUE	0.478287	-0.210058	2
Slc26a5	both	TRUE	TRUE	0.857922	0.137114	5
Slc29a1	both	TRUE	TRUE	2.652436	0.430672	10
Slc2a1	both	TRUE	TRUE	1.177727	0.00855	7
Slc2a4	both	TRUE	TRUE	1.922006	-0.2457	9
Slc30a1	both	TRUE	TRUE	2.554468	0.141295	9
Slc30a3	both	TRUE	TRUE	3.05752	-0.106873	10
Slc32a1	both	TRUE	TRUE	8.692314	-0.27274	10
Slc38a1	both	TRUE	TRUE	0.781894	-0.1806	4
Slc38a2	both	TRUE	TRUE	1.631604	-0.364218	8
Slc38a8	external	FALSE	TRUE	2.050588	-0.073237	9
Slc39a12	both	TRUE	TRUE	0.328104	-0.235987	1
Slc44a4	external	FALSE	TRUE	0.708978	-0.146606	4
Slc45a2	both	TRUE	TRUE	0.989614	-0.195247	6
Slc45a3	both	TRUE	TRUE	1.726117	-0.111267	8
Slc4a10	both	TRUE	TRUE	0.720606	0.252268	4
Slc4a7	both	TRUE	TRUE	0.855792	0.125543	5
Slc4a8	both	TRUE	TRUE	0.951255	-0.236161	5
Slc52a3	both	TRUE	TRUE	2.535036	-0.201148	9
Slc5a3	both	TRUE	TRUE	1.285394	-0.019492	7
Slc5a7	both	TRUE	TRUE	0.687247	-0.467288	3
Slc6a1	both	TRUE	TRUE	2.624503	0.051687	10
Slc6a17	both	TRUE	TRUE	2.096478	0.327416	9
Slc6a2	both	TRUE	TRUE	1.752997	-0.234987	8
Slc6a3	both	TRUE	TRUE	0.998292	-0.285783	6
Slc6a4	both	TRUE	TRUE	1.728478	-0.336467	8
Slc6a5	both	TRUE	TRUE	2.716099	0.074376	10
Slc6a6	both	TRUE	TRUE	3.6248	-0.270216	10
Slc6a9	both	TRUE	TRUE	1.891995	-0.150239	9
Slc7a10	both	TRUE	TRUE	1.655554	-0.338415	8
Slc7a11	both	TRUE	TRUE	0.936237	0.227317	5
Slc7a5	both	TRUE	TRUE	3.885777	-0.052013	10
Slc8a2	both	TRUE	TRUE	1.311223	-0.092366	7
Slc8a3	both	TRUE	TRUE	1.527658	-0.018471	8
Slc9a6	both	TRUE	TRUE	0.577541	0.28635	3
Slit1	both	TRUE	TRUE	2.734293	0.177303	10
Slit2	both	TRUE	TRUE	0.798127	-0.344806	4
Slit3	both	TRUE	TRUE	1.903367	0.218523	9
Slitrk1	both	TRUE	TRUE	6.027832	0.312514	10
Slitrk2	both	TRUE	TRUE	2.403	1.043783	9
Slitrk3	both	TRUE	TRUE	4.673802	0.45658	10
Slitrk4	both	TRUE	TRUE	1.360265	0.234578	7
Slitrk5	both	TRUE	TRUE	8.917046	0.146217	10
Slitrk6	both	TRUE	TRUE	1.684266	-0.254542	8
Slurp1	both	TRUE	TRUE	3.15708	-0.07338	10
Slurp2	both	TRUE	TRUE	3.192485	0.27717	10
Smad1	both	TRUE	TRUE	2.468099	0.208725	9
Smad4	both	TRUE	TRUE	0.730477	-0.160717	4
Smad9	both	TRUE	TRUE	1.031546	0.273157	6
Smarca1	both	TRUE	TRUE	0.279325	-0.143927	1
Smarca2	both	TRUE	TRUE	1.330171	0.086495	7
Smarca4	both	TRUE	TRUE	0.505856	-0.425268	2
Smarcb1	both	TRUE	TRUE	0.858596	-0.290309	5
Smarcc1	both	TRUE	TRUE	0.373609	0.069968	1
Smarcc2	both	TRUE	TRUE	0.522919	-0.251935	2
Smarcd1	both	TRUE	TRUE	1.155627	0.028223	6
Smarcd3	both	TRUE	TRUE	5.406489	0.147834	10
Smarce1	both	TRUE	TRUE	0.455282	-0.15816	2
Smg9	both	TRUE	TRUE	1.152343	-0.143854	6
Smim45	external	FALSE	TRUE	1.4138	0.475338	7
Smn1	both	TRUE	TRUE	0.38477	0.203541	1
Smo	both	TRUE	TRUE	1.821143	0.209672	8
Smr2	both	TRUE	TRUE	NA	NA	NA
Smr2l	both	TRUE	TRUE	NA	NA	NA
Smr3a	both	TRUE	TRUE	0.395555	-0.314183	1
Smurf1	both	TRUE	TRUE	1.144978	-0.156931	6
Snai2	both	TRUE	TRUE	5.050446	0.086308	10
Snap23	both	TRUE	TRUE	0.37186	-0.032544	1
Snap25	both	TRUE	TRUE	1.039973	0.010704	6
Snap29	both	TRUE	TRUE	0.405447	-0.05205	1
Snap47	both	TRUE	TRUE	0.491774	-0.320637	2
Snap91	both	TRUE	TRUE	0.840663	-0.219734	5
Snapin	both	TRUE	TRUE	0.719449	0.636763	4
Snca	both	TRUE	TRUE	1.95323	0.413917	9
Sncaip	both	TRUE	TRUE	1.854839	0.646323	9
Sncb	both	TRUE	TRUE	2.274506	-0.264352	9
Sncg	both	TRUE	TRUE	2.20121	0.050049	9
Snph	both	TRUE	TRUE	3.722914	-0.03658	10
Snta1	both	TRUE	TRUE	0.78858	0.056742	4
Snw1	both	TRUE	TRUE	0.363584	-0.189684	1
Snx1	both	TRUE	TRUE	0.614993	-0.180846	3
Snx14	both	TRUE	TRUE	0.588395	-0.145796	3
Snx27	both	TRUE	TRUE	0.334114	-0.180145	1
Snx3	both	TRUE	TRUE	0.581277	-0.002977	3
Snx6	both	TRUE	TRUE	0.341583	-0.004111	1
Snx9	both	TRUE	TRUE	1.381632	-0.02642	7
Sobp	both	TRUE	TRUE	1.466086	0.111049	8
Socs2	both	TRUE	TRUE	8.157103	0.003787	10
Socs7	both	TRUE	TRUE	0.679789	-0.063502	3
Sod1	both	TRUE	TRUE	1.987447	0.266896	9
Sod2	both	TRUE	TRUE	0.719542	0.126992	4
Sorbs1	both	TRUE	TRUE	1.785674	0.259855	8
Sorbs2	both	TRUE	TRUE	1.247166	0.199074	7
Sorcs2	both	TRUE	TRUE	2.486845	-0.062304	9
Sorcs3	both	TRUE	TRUE	0.670677	-0.068462	3
Sorl1	both	TRUE	TRUE	1.04621	-0.106404	6
Sort1	both	TRUE	TRUE	1.182511	0.499906	7
Sos1	both	TRUE	TRUE	0.588833	-0.096522	3
Sox1	both	TRUE	TRUE	4.354362	-0.441437	10
Sox10	both	TRUE	TRUE	2.331149	-0.298158	9
Sox11	both	TRUE	TRUE	5.432185	0.389219	10
Sox12	both	TRUE	TRUE	3.082582	0.430964	10
Sox13	both	TRUE	TRUE	1.875765	-0.154624	9
Sox14	both	TRUE	TRUE	7.088148	-0.170144	10
Sox15	external	FALSE	TRUE	1.919234	-0.373446	9
Sox17	both	TRUE	TRUE	5.482057	-0.53347	10
Sox2	both	TRUE	TRUE	9.584562	0.03733	10
Sox21	both	TRUE	TRUE	10.782786	-0.401842	10
Sox3	both	TRUE	TRUE	5.333553	-0.44167	10
Sox4	both	TRUE	TRUE	4.182138	0.463338	10
Sox5	both	TRUE	TRUE	1.806813	0.167178	8
Sox6	both	TRUE	TRUE	0.991999	0.268392	6
Sox8	both	TRUE	TRUE	4.761837	-0.145625	10
Sox9	both	TRUE	TRUE	5.939711	-0.113122	10
Spaca9	both	TRUE	TRUE	1.493122	-0.276229	8
Spacdr	derived	TRUE	FALSE	NA	NA	NA
Spag1	both	TRUE	TRUE	1.045775	0.421526	6
Spag16	both	TRUE	TRUE	0.489097	-0.226556	2
Spag17	both	TRUE	TRUE	0.98662	0.810354	6
Spag6	both	TRUE	TRUE	1.85579	0.07662	9
Spag6l	both	TRUE	TRUE	NA	NA	NA
Spag9	both	TRUE	TRUE	0.300829	-0.163056	1
Sparc	both	TRUE	TRUE	1.368082	-0.017096	7
Sparcl1	both	TRUE	TRUE	1.121981	0.28224	6
Spart	both	TRUE	TRUE	1.244946	0.023667	7
Spast	both	TRUE	TRUE	0.358025	0.011368	1
Spata7	both	TRUE	TRUE	0.434654	0.041223	1
Specc1	both	TRUE	TRUE	0.498893	-0.31635	2
Specc1l	both	TRUE	TRUE	0.997836	-0.219384	6
Spef1	both	TRUE	TRUE	1.360198	0.650626	7
Spef2	both	TRUE	TRUE	0.525651	0.027337	2
Spen	both	TRUE	TRUE	0.964133	-0.306098	5
Spg11	both	TRUE	TRUE	0.758145	-0.139949	4
Spg21	external	FALSE	TRUE	0.437122	-0.126865	1
Spg7	both	TRUE	TRUE	0.441258	-0.198254	1
Sphk1	both	TRUE	TRUE	5.16763	-0.583706	10
Sphk2	both	TRUE	TRUE	0.860473	0.066106	5
Spi1	both	TRUE	TRUE	1.153415	0.054924	6
Spink5	derived	TRUE	FALSE	0.787907	-0.365245	4
Spint1	both	TRUE	TRUE	2.195911	0.012571	9
Spint2	both	TRUE	TRUE	0.74183	-0.170104	4
Spire1	both	TRUE	TRUE	0.714357	-0.063243	4
Spns2	both	TRUE	TRUE	1.369326	-0.190971	7
Spo11	both	TRUE	TRUE	1.356227	-0.311683	7
Spock1	both	TRUE	TRUE	1.501625	-0.017199	8
Spr	both	TRUE	TRUE	2.75121	0.342852	10
Spry2	both	TRUE	TRUE	5.658284	0.683946	10
Spry3	both	TRUE	TRUE	NA	NA	NA
Sptb	both	TRUE	TRUE	1.975176	0.000789	9
Sptbn1	both	TRUE	TRUE	1.047332	0.059242	6
Sptbn2	both	TRUE	TRUE	1.10032	-0.39901	6
Sptbn4	both	TRUE	TRUE	0.712845	-0.177689	4
Spx	both	TRUE	TRUE	1.5863	-0.460227	8
Sqstm1	both	TRUE	TRUE	0.811877	-0.018913	4
Src	both	TRUE	TRUE	1.376517	-0.229242	7
Srcin1	both	TRUE	TRUE	1.92165	-0.215703	9
Srd5a2	external	FALSE	TRUE	0.96305	-0.274758	5
Srebf2	external	FALSE	TRUE	1.374686	0.018249	7
Srf	both	TRUE	TRUE	2.308384	0.2093	9
Srgap2	both	TRUE	TRUE	1.024112	0.117592	6
Srgap3	external	FALSE	TRUE	1.144577	-0.105755	6
Srgn	derived	TRUE	FALSE	0.846345	-0.099843	5
Srpk2	both	TRUE	TRUE	0.714103	0.030017	4
Srpx2	both	TRUE	TRUE	0.890359	-0.573172	5
Srrm4	both	TRUE	TRUE	1.135006	-0.100107	6
Srrt	both	TRUE	TRUE	0.527349	-0.371124	2
Ss18	both	TRUE	TRUE	1.464134	0.160002	8
Ss18l1	both	TRUE	TRUE	1.038604	-0.071463	6
Ssbp3	both	TRUE	TRUE	2.580095	0.231068	9
Ssh1	both	TRUE	TRUE	1.247215	-0.267531	7
Ssna1	both	TRUE	TRUE	1.277514	0.221634	7
Sst	both	TRUE	TRUE	2.93285	-0.557892	10
Sstr1	external	FALSE	TRUE	3.498875	-0.635801	10
Sstr2	external	FALSE	TRUE	2.715734	0.007029	10
Sstr3	external	FALSE	TRUE	5.363799	0.086245	10
St14	both	TRUE	TRUE	1.388126	0.002438	7
St3gal4	both	TRUE	TRUE	1.026126	0.06714	6
St8sia2	both	TRUE	TRUE	2.675948	0.34087	10
Stac	both	TRUE	TRUE	0.899749	-0.063004	5
Stac2	both	TRUE	TRUE	2.23737	0.072193	9
Stac3	both	TRUE	TRUE	1.384337	-0.052485	7
Stambp	both	TRUE	TRUE	0.57334	0.183467	2
Stap1	both	TRUE	TRUE	0.631584	0.025773	3
Star	both	TRUE	TRUE	0.687551	-0.453028	3
Stard7	both	TRUE	TRUE	0.366353	-0.174977	1
Stat3	both	TRUE	TRUE	0.760611	-0.201052	4
Stau1	both	TRUE	TRUE	0.609293	-0.196769	3
Stau2	both	TRUE	TRUE	0.61124	-0.062267	3
Stil	both	TRUE	TRUE	0.375728	0.266596	1
Stim1	both	TRUE	TRUE	0.473656	0.166697	2
Stk11	both	TRUE	TRUE	1.717024	-0.319033	8
Stk24	both	TRUE	TRUE	1.891983	-0.043912	9
Stk25	both	TRUE	TRUE	0.506143	0.028827	2
Stk3	both	TRUE	TRUE	0.662003	0.344978	3
Stk36	both	TRUE	TRUE	0.59525	-0.160275	3
Stk38	both	TRUE	TRUE	0.39614	-0.366887	1
Stk38l	both	TRUE	TRUE	1.347918	0.161463	7
Stk4	both	TRUE	TRUE	0.8242	-0.19149	5
Stmn1	both	TRUE	TRUE	1.100663	-0.028816	6
Stmn2	both	TRUE	TRUE	1.544719	0.400307	8
Stmn3	both	TRUE	TRUE	1.258384	-0.422629	7
Stmn4	both	TRUE	TRUE	2.106061	0.208383	9
Stmnd1	derived	TRUE	FALSE	0.893538	-0.207527	5
Ston1	both	TRUE	TRUE	0.987172	0.107662	6
Ston2	both	TRUE	TRUE	1.84188	-0.162819	9
Stra6	both	TRUE	TRUE	4.220306	0.056912	10
Strap	both	TRUE	TRUE	0.723994	0.011533	4
Strc	both	TRUE	TRUE	1.58421	-0.137318	8
Strit1	both	TRUE	TRUE	0.685341	-0.322059	3
Strn	both	TRUE	TRUE	0.762847	-0.057161	4
Strn4	external	FALSE	TRUE	0.930179	-0.336121	5
Sts	both	TRUE	TRUE	NA	NA	NA
Stx11	both	TRUE	TRUE	2.696827	0.168296	10
Stx12	both	TRUE	TRUE	0.348242	-0.356876	1
Stx19	both	TRUE	TRUE	0.874803	-0.033732	5
Stx1a	both	TRUE	TRUE	1.146069	-0.231343	6
Stx1b	both	TRUE	TRUE	0.759998	-0.205904	4
Stx2	both	TRUE	TRUE	1.541713	-0.262124	8
Stx3	both	TRUE	TRUE	0.646217	-0.084657	3
Stx4a	both	TRUE	TRUE	0.489971	0.093623	2
Stx6	both	TRUE	TRUE	2.045319	0.189832	9
Stx7	both	TRUE	TRUE	1.482385	0.087166	8
Stxbp1	both	TRUE	TRUE	0.778378	-0.348979	4
Stxbp2	both	TRUE	TRUE	0.911617	0.090202	5
Stxbp3	both	TRUE	TRUE	0.625825	0.107129	3
Stxbp4	derived	TRUE	FALSE	0.531073	-0.24894	2
Stxbp5	both	TRUE	TRUE	0.87653	-0.012759	5
Stxbp5l	both	TRUE	TRUE	0.2924	0.0404	1
Styxl1	both	TRUE	TRUE	0.424776	0.133393	1
Sufu	both	TRUE	TRUE	1.218589	-0.041476	7
Sulf1	both	TRUE	TRUE	1.180472	-0.21039	7
Sulf2	both	TRUE	TRUE	1.655122	-0.000348	8
Sult4a1	both	TRUE	TRUE	1.450417	-0.286629	8
Sun1	both	TRUE	TRUE	0.611511	-0.260545	3
Sun2	both	TRUE	TRUE	1.332369	-0.230827	7
Susd4	external	FALSE	TRUE	2.009861	0.02194	9
Suz12	both	TRUE	TRUE	NA	NA	NA
Sv2a	both	TRUE	TRUE	0.810093	-0.301773	4
Sv2b	both	TRUE	TRUE	0.898535	0.273168	5
Sv2c	both	TRUE	TRUE	1.651822	0.247038	8
Svbp	both	TRUE	TRUE	0.724968	0.281072	4
Syap1	both	TRUE	TRUE	0.332114	0.074651	1
Sybu	both	TRUE	TRUE	1.715961	0.925674	8
Syce1	both	TRUE	TRUE	0.537551	-0.526028	2
Syce1l	both	TRUE	TRUE	1.378026	-0.097138	7
Syce2	both	TRUE	TRUE	0.73698	0.294659	4
Syce3	both	TRUE	TRUE	0.517053	0.225709	2
Sycp1	both	TRUE	TRUE	NA	NA	NA
Sycp3	both	TRUE	TRUE	0.495274	-0.139038	2
Syde1	both	TRUE	TRUE	3.088648	0.304989	10
Syn1	both	TRUE	TRUE	0.36718	-0.263728	1
Syn2	both	TRUE	TRUE	0.983982	0.587415	6
Syn3	both	TRUE	TRUE	1.946383	0.109467	9
Syndig1	both	TRUE	TRUE	1.881349	0.422217	9
Syne2	both	TRUE	TRUE	1.022496	0.163103	6
Syngap1	both	TRUE	TRUE	0.882852	-0.116706	5
Syngr1	both	TRUE	TRUE	1.295077	-0.117691	7
Syngr2	both	TRUE	TRUE	2.60495	-0.165285	10
Syngr3	external	FALSE	TRUE	1.305156	-0.218721	7
Synj1	both	TRUE	TRUE	0.673259	-0.19633	3
Synj2	both	TRUE	TRUE	2.070673	0.291403	9
Synm	both	TRUE	TRUE	1.833621	-0.210729	9
Synpo	both	TRUE	TRUE	3.279573	0.299648	10
Synpr	both	TRUE	TRUE	1.043228	0.315752	6
Syp	both	TRUE	TRUE	0.506645	-0.186679	2
Syt1	both	TRUE	TRUE	1.348176	0.703833	7
Syt10	both	TRUE	TRUE	0.436627	-0.398408	1
Syt11	both	TRUE	TRUE	0.554693	-0.118429	2
Syt12	both	TRUE	TRUE	0.869466	-0.327624	5
Syt13	external	FALSE	TRUE	1.735775	0.110384	8
Syt17	both	TRUE	TRUE	0.717327	0.308699	4
Syt2	both	TRUE	TRUE	1.717694	-0.232262	8
Syt3	both	TRUE	TRUE	1.183346	-0.271289	7
Syt4	both	TRUE	TRUE	2.101838	0.466461	9
Syt5	both	TRUE	TRUE	1.202856	0.123123	7
Syt6	both	TRUE	TRUE	3.534002	0.072211	10
Syt7	both	TRUE	TRUE	1.938026	-0.068655	9
Syt8	both	TRUE	TRUE	2.626996	0.373691	10
Syt9	both	TRUE	TRUE	0.983957	0.396983	6
Szt2	both	TRUE	TRUE	0.600043	-0.432523	3
T	both	TRUE	TRUE	2.864257	-0.517636	10
T2	both	TRUE	TRUE	1.171561	0.034833	7
Taar3	both	TRUE	TRUE	3.27204	1.353657	10
Taar4	both	TRUE	TRUE	2.643427	0.36533	10
Taar5	both	TRUE	TRUE	5.223585	0.60303	10
Taar7f	both	TRUE	TRUE	3.744935	-0.341095	10
Tac1	both	TRUE	TRUE	4.453416	-0.089984	10
Tac4	both	TRUE	TRUE	1.080405	-0.095751	6
Tacc1	both	TRUE	TRUE	0.842135	0.041458	5
