"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"Taf11",-0.042851279,0.868395124,0,1,FALSE,-0.324986695599762,0.018418995,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Taf3",-0.03779831,0.888174072,0,1,FALSE,0.25577294,0.061173399,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Taf7l2",0.372345934,0.110538587,0,1,FALSE,0.624036247676458,2.08e-07,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tafa5",-1.00157150343986,5.49e-05,2,16,TRUE,-0.446591827350109,2.27e-10,17,23,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tanc1",-0.0522558205921591,0.631253936,0,5,FALSE,0.231144202041277,0.000988448,4,10,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tank",0.032818033,0.906362681,0,1,FALSE,0.452168699,9.6e-07,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tapt1",0.440783475,0.054548577,0,1,FALSE,1.13422328050226,1.09e-28,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tars3",-0.0638406987385717,0.507263788,0,2,FALSE,-0.430667018,0.002368546,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbata",-0.234596931990849,0.259127727,0,2,FALSE,-0.261598127093946,0.03080042,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbc1d1",-0.471918060486797,0.039645637,1,3,TRUE,-0.453609682478198,0.001596299,2,5,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tbc1d16",-0.0140401608352197,0.754736579,0,5,FALSE,-0.398247581578034,0.000262495,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbc1d2",-0.170278262567113,0.34173836,0,2,FALSE,0.0550791442195025,0.559129762,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tbc1d21",-0.068671757,0.763133503,0,1,FALSE,-0.270884761,0.043591944,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbc1d22a",1.08519169092792,4.64e-10,5,38,TRUE,0.211287450102312,8.94e-07,9,33,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tbc1d4",0.267405027600059,0.182148253,0,2,FALSE,0.593496119085486,4.99e-08,5,7,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tbc1d7",-0.012124257,0.971494929,0,1,FALSE,0.057301142,0.722791826,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tbc1d8",-0.186580178127438,0.296798623,0,4,FALSE,0.752951278118058,6.79e-12,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tbc1d9",-0.142774152757085,0.383029089,0,2,FALSE,0.810099691209487,1.98e-14,4,6,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tbc1d9b",-0.179379924317919,0.317832925,0,3,FALSE,-0.277743751,0.081868683,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbcd",-0.0635328128490199,0.78364266,0,2,FALSE,-0.019128634,0.914337773,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tbcel",0.0999045448752676,0.352051707,0,7,FALSE,-0.0159611680027245,0.10762478,0,6,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Tbl1xr1",0.281098885504044,0.178134153,0,2,FALSE,0.623945862174425,1.35e-08,1,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tbxas1",-0.351970495560102,0.07504538,0,6,FALSE,-0.190668449881372,0.053028902,0,5,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tcea3",-0.0480927401174526,0.823491238,0,2,FALSE,-0.594622584350061,8.66e-06,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tcf12",-1.53043902760927,1.36e-05,1,3,TRUE,0.181274301,0.130490431,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tcf20",-0.438332833119743,0.017673396,1,14,TRUE,-0.260954290952769,3.01e-05,6,13,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tcf4",1.18068456615774,0.000468179,2,2,TRUE,1.00891701432323,1.12e-36,5,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tcf7l2",-0.280075145342358,0.131189949,0,4,FALSE,-0.365819860362889,0.008895235,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tcte2",1.7738284651333,1.36e-10,3,4,TRUE,0.133860645537924,0.304211209,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tdp1",-0.0558053977838455,0.807753305,0,2,FALSE,0.516138521,0.000123916,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tead1",0.56457688878418,0.000305975,2,21,TRUE,0.13659141704858,0.027325187,1,10,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tead3",-0.068278688,0.772426953,0,1,FALSE,-0.320535249,0.05614179,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tec",0.0239958166342649,0.877380486,0,3,FALSE,0.237601571978659,0.07007203,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tenm2",0.736635409918699,2.32e-10,5,28,TRUE,0.150314137710537,2.65e-07,7,20,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tenm3",-0.104385693536688,0.398151512,0,12,FALSE,0.285205931530087,0.000793276,2,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tenm4",0.271470907548675,0.013905389,2,47,TRUE,0.252756476807318,3.45e-06,5,34,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tent5b",-0.021549297,0.94470929,0,1,FALSE,-0.194807698,0.192194409,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Terf1",0.167248757514418,0.231008471,0,9,FALSE,0.578786422686993,3.16e-11,6,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tes",-0.111824343,0.595252955,0,1,FALSE,0.478364555,0.001419159,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tesc",-0.0928263144536376,0.606400323,0,2,FALSE,-0.589035576729339,5.3e-06,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Teshl",1.01906767384661,4.92e-05,1,2,TRUE,0.448745856,0.001105008,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tet2",0.030289905,0.914296381,0,1,FALSE,-0.182303926,0.182950743,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Tex26",0.0650469354397638,0.765382178,0,4,FALSE,0.0883020315734743,0.175197482,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tex35",-0.141773302491572,0.400152905,0,3,FALSE,0.275831885847634,0.00562098,2,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tex36",1.054567756,3.74e-05,1,1,TRUE,0.64875154,9.06e-06,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tff3",0.091614584,0.677646689,0,1,FALSE,0.39413701,0.011365519,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tg",0.003787826,0.992249817,0,1,FALSE,0.464513442098356,1.38e-08,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tgfa",-0.0380422663843515,0.881276837,0,2,FALSE,0.364476189733419,5.81e-05,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tgfb1i1",-0.054933229,0.824967329,0,1,FALSE,0.121501692,0.519421353,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tgfb2",0.406047886381251,0.006599361,1,2,TRUE,0.537834016,8e-05,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tgfbr1",0.0702252359910726,0.787635183,0,2,FALSE,0.0710800274663108,0.029593517,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tgfbr3",-0.799156827184105,0.000565601,2,9,TRUE,-0.166453344565024,0.054347839,0,6,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tgif1",-0.330611884,0.168277325,0,1,FALSE,-0.254621861,0.046481118,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tgm2",-0.144979224460441,0.403694592,0,3,FALSE,-0.264130487203965,0.073878664,0,4,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tha1",-0.013368357,0.967784459,0,1,FALSE,0.381941524,0.004101297,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Thada",0.227446420793112,0.217437826,0,2,FALSE,-0.134149456,0.301572611,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Thap1",1.71158021550243,4.73e-10,2,6,TRUE,0.732567732983914,1.98e-17,3,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Thbs2",1.17444764534743,5.22e-05,1,2,TRUE,0.976393730300196,5.18e-18,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Thbs4",0.114583235623131,0.539947657,0,2,FALSE,0.781098662140265,4.96e-15,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Them7",0.042264959,0.87367004,0,1,FALSE,-0.135199442,0.304405313,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Thrb",0.570753196014898,0.006844467,1,8,TRUE,0.689759278518234,5.66e-13,11,14,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Thsd4",1.36987757941791,1.19e-10,5,16,TRUE,-0.0647363926452274,0.535838193,0,4,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Thsd7a",1.82721084619872,5.32e-09,1,5,TRUE,0.637668471453189,6.65e-11,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Thsd7b",2.11979029488063,4.79e-14,9,10,TRUE,1.14938105792247,1.02e-27,10,10,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Thy1",-0.223329141042884,0.288479655,0,2,FALSE,-0.478685733882932,0.000572107,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tiam1",1.22818465429413,3.52e-07,1,11,TRUE,0.319328937165524,2.31e-05,3,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tiam2",1.04943353341538,6.22e-05,3,5,TRUE,0.393400145630442,2.28e-08,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Timp3",0.0423745604011548,0.080409632,0,10,FALSE,0.220769929027001,0.000509508,2,12,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tjp1",-1.02293404549905,0.00012171,4,9,TRUE,-0.381903053588841,0.001759923,1,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tlcd4",0.284956837,0.199669702,0,1,FALSE,0.978301953,1.34e-21,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tle1",0.211935152416044,0.162211878,0,4,FALSE,0.428596447577473,1.09e-06,2,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tle3",-0.0555306845297257,0.768989698,0,3,FALSE,-0.53714956774458,1.24e-06,4,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tle4",-0.0587035569282959,0.773137132,0,2,FALSE,0.390851001,0.000618416,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tll1",1.46316225632541,3.64e-06,1,2,TRUE,1.42832813568187,2.29e-29,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tlr4",0.154694931279944,0.451283282,0,2,FALSE,0.545570071508108,4.1e-11,3,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tlr5",-0.149615111473725,0.401615362,0,5,FALSE,0.503771053001959,0.000238756,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tm6sf1",-0.419818858159202,0.02815334,1,4,TRUE,-0.0915892169565749,0.531471519,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmc3",0.782468540466475,0.003276915,1,4,TRUE,0.341101957458755,0.000390983,1,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmcc3",-0.335172161168233,0.011312249,1,11,TRUE,0.392229194368365,4.91e-08,6,19,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Tmeff2",1.2248655629634,1.82e-05,4,6,TRUE,1.07753675758781,1.94e-17,8,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem108",0.002655206,0.994619606,0,1,FALSE,-0.276143775,0.117912003,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Tmem117",0.352644729613009,0.050006864,0,4,FALSE,0.78230261175155,1.65e-13,3,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tmem131l",-0.151652608386038,0.403447571,0,4,FALSE,-0.0677732435249941,0.011306462,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem132b",0.034909267,0.897917463,0,1,FALSE,0.377430755,0.004104024,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tmem132c",0.676296057872713,0.000420016,1,6,TRUE,0.215593124846672,1.42e-05,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem132cos",1.4127712188524,5.87e-10,6,14,TRUE,0.296972030101136,0.006822416,1,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem132e",-0.0649070254961879,0.73635083,0,3,FALSE,-0.116570890422422,0.415427225,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem135",0.99357252,0.002569945,1,1,TRUE,0.692469626857554,2.7e-09,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem144",1.06626784496267,6.49e-05,4,4,TRUE,1.00733468534752,3.89e-20,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem150c",-0.714367340306856,0.011942822,2,3,TRUE,-0.291909222,0.018458562,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tmem150cos",-1.921187624,8.89e-07,1,1,TRUE,0.016260984,0.935748259,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tmem151b",-0.007119886,0.985388714,0,1,FALSE,-0.65682288,1.44e-08,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem154",-0.0151271836963602,0.963220518,0,2,FALSE,0.309708000342067,0.000302939,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tmem156",0.0423047352977272,0.838882094,0,3,FALSE,0.695541667267991,3.1e-09,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tmem161a",-0.028951756,0.919637193,0,1,FALSE,-0.076237685,0.669313269,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem163",-0.558445866392768,0.024156394,1,2,TRUE,0.473836312581631,0.000640505,1,3,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Tmem164",-0.014269503,0.965847293,0,1,FALSE,-0.458980617080464,9.03e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem17",0.025012633,0.932713476,0,1,FALSE,0.147461101,0.254946685,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tmem170",-0.12152758,0.561749126,0,1,FALSE,0.06670102,0.610278825,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tmem178",0.51079732389945,0.011075233,1,3,TRUE,0.651642816394158,1.53e-06,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem178b",-0.626163527940231,0.003298978,5,24,TRUE,-0.232649479935508,5.47e-05,5,22,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Tmem200c",0.00733278627797747,0.926725885,0,2,FALSE,0.085361703,0.621080583,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tmem201",-0.300956768391868,0.120689202,0,2,FALSE,-0.408647538052577,0.002532697,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem236",1.40150209846646,0.000102625,1,2,TRUE,0.876089478758931,6.95e-09,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmem240",-0.006265439,0.987534098,0,1,FALSE,-0.774770635,7.9e-09,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem255b",-0.05687536,0.818677768,0,1,FALSE,-0.359285842992186,0.000540604,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem275",0.013443427,0.967544519,0,1,FALSE,-0.191735278,0.136061069,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Tmem45b",-0.08423292,0.702169208,0,1,FALSE,-0.546204907,0.000596843,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmem61",-0.015289844,0.962397862,0,1,FALSE,0.04985333,0.762737533,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tmem63c",-0.017099905,0.957425855,0,1,FALSE,-0.530296442642367,1.37e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmod1",-0.096762384,0.655295511,0,1,FALSE,-0.087922143,0.620293492,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tmprss11a",0.965768083,0.000678561,1,1,TRUE,0.996813699873641,1.2e-16,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmprss11d",2.538820043,3.49e-16,1,1,TRUE,1.4007256008178,8.71e-43,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmprss11g",1.298100946,8.21e-05,1,1,TRUE,1.182708399,3.59e-27,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmprss6",-0.02017582,0.947931401,0,1,FALSE,0.424079016661406,8.09e-05,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tmtc2",0.997654225058304,3.95e-06,3,5,TRUE,0.94228783678758,1.25e-27,5,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tmx1",0.015498482,0.962381287,0,1,FALSE,0.160727414636697,0.146276665,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tnc",0.860782543261435,0.000364177,3,10,TRUE,0.429011445650607,5.85e-08,9,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tnfaip8",0.0557288119231504,0.634355976,0,10,FALSE,0.485916811362607,2.53e-08,7,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tnfrsf11a",0.236301906,0.257524812,0,1,FALSE,0.319865901664441,0.000670001,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tnfrsf13b",-0.180029502,0.391294141,0,1,FALSE,-0.190256813,0.171956999,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tnfrsf13c",-0.0114673850397346,0.930032842,0,2,FALSE,-0.118582204,0.294205237,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tnfrsf18",-0.067287381,0.776517107,0,1,FALSE,-0.105956324,0.497333227,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tnfrsf19",0.11247587689599,0.41882428,0,4,FALSE,0.0665041364042984,0.007291176,1,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tnfsf11",-0.160203652804165,0.380864428,0,2,FALSE,0.343200277940149,0.000285912,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tnfsf15",-0.03039429,0.915052542,0,1,FALSE,0.0387902425152657,0.779897646,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tnfsf8",-0.027386784,0.925048103,0,1,FALSE,0.13850500339539,0.054301736,0,4,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tnik",-0.163278945,0.421175467,0,1,FALSE,0.289845987904319,3.92e-05,2,7,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tnip1",-0.0547107809489601,0.789101418,0,2,FALSE,-0.175896439,0.279370914,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tnks",0.081043955,0.716293661,0,1,FALSE,0.553483452827256,1.38e-06,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tnni1",0.019123867,0.951415639,0,1,FALSE,-0.176454122510009,0.124772793,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Tnni3k",-0.006106526,0.987888187,0,1,FALSE,0.502326886,0.000831397,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Tnr",1.35100195498588,9.72e-13,7,17,TRUE,0.498028551396933,7.18e-15,18,32,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tns1",-0.00160643453646634,0.093357473,0,13,FALSE,-0.267145208771138,0.001035575,4,19,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tns3",0.234383093676817,0.007195526,3,11,TRUE,0.45724117672749,2.53e-08,3,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tnxb",-0.105450194944944,0.563078543,0,2,FALSE,-0.33549832697895,0.024103323,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Togaram2",-0.536934964997716,0.005182629,1,6,TRUE,-0.255413893131886,0.061401415,0,9,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tom1l2",0.31769600620483,0.088285842,0,2,FALSE,0.83190266404203,1.09e-09,1,6,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Top2b",-0.052516898,0.83694576,0,1,FALSE,-0.0986411418311851,0.04409982,1,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tor3a",0.042256385,0.870898124,0,1,FALSE,0.620191703,4.95e-10,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Tox",-0.136828496,0.509727896,0,1,FALSE,-0.386201879820271,0.009597032,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tox2",0.781009003695954,1.46e-05,1,6,TRUE,0.319583220942439,0.001089352,2,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tox3",0.464624169212001,0.036281786,1,8,TRUE,0.658674570898596,1.46e-12,6,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tpcn1",-0.0212572042081341,0.326072312,0,3,FALSE,-0.310597531850507,0.007020135,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tpcn2",-0.0432648118104423,0.740383813,0,2,FALSE,-0.458879300580663,0.000157328,2,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tph2",1.51563750592211,3.06e-10,2,3,TRUE,1.06981537586611,7.22e-32,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tpk1",-0.960488987,0.003580349,1,1,TRUE,0.618415024581384,5.41e-05,2,2,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Tpp2",0.948574356821565,0.000146307,1,2,TRUE,0.96739564481802,1.07e-13,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Trabd2b",0.317344225182079,0.120469516,0,3,FALSE,0.488619715,4.85e-06,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Traf3",0.816841259129342,0.000451573,2,4,TRUE,0.466816538280863,4.15e-05,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Traf3ip2",0.791111552528712,0.000220845,2,3,TRUE,0.265824081428065,0.001286788,1,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Traf4",-0.038213074,0.892136468,0,1,FALSE,-0.4011974,0.00512192,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Traf6",-0.155381947661783,0.430278762,0,2,FALSE,0.239701332900749,0.059443486,0,4,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Traf7",-0.002508262,0.995066715,0,1,FALSE,-0.677707858,1.31e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trak1",-0.182787084357962,0.314096852,0,2,FALSE,-0.380681720058382,0.000126836,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tram1l1",1.560763036,3.74e-06,1,1,TRUE,1.501999188,1.25e-24,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Tram2",-0.17983311,0.339577627,0,1,FALSE,0.154772995899822,0.016269756,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Trappc12",-0.169049483904636,0.396068492,0,2,FALSE,-0.01638056,0.922547731,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trappc9",-0.077544813036568,0.720265943,0,2,FALSE,0.146317876203722,0.013690041,1,6,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Trib1",0.616079729947934,0.000788654,1,3,TRUE,0.162826661071471,0.000256858,1,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Trib2",-0.194562734607421,0.190127296,0,7,FALSE,-0.145025873691631,3.68e-05,3,7,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Tril",-0.221299353,0.33667229,0,1,FALSE,0.00626067109940375,0.24396268,0,3,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Trim2",-0.132680686,0.525709554,0,1,FALSE,0.366307414533128,0.000757916,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Trim29",-0.019097502,0.950778074,0,1,FALSE,-0.671867373832464,5e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trim32",-0.349219143415178,0.056989368,0,5,FALSE,-0.121114641427034,0.009799604,3,9,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trim36",0.730003173,0.00507659,1,1,TRUE,0.695571616,2.04e-14,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Trim42",-0.364769087296898,0.05361304,0,12,FALSE,0.211305605390284,0.000676359,5,11,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Trim62",-0.076201664,0.734912956,0,1,FALSE,-0.316776366040974,0.057193634,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trim67",-0.05903436,0.803987603,0,1,FALSE,-0.186343701371754,0.176907626,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trim71",-0.278325115,0.26660371,0,1,FALSE,-0.52329262,0.000258716,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trim72",-0.029504562,0.919186526,0,1,FALSE,-0.188320007,0.265422232,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Trio",-0.421457400942727,0.04918113,1,4,TRUE,0.109560708447404,6.78e-05,6,14,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Triobp",0.527633853326629,0.013021785,1,6,TRUE,0.389029627,0.000118867,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Triqk",1.28108116516593,1.82e-05,6,10,TRUE,0.543731473507523,3.84e-15,7,11,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Trmt10b",-0.0708592501935361,0.733237048,0,2,FALSE,0.183749618,0.182956625,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
